,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
1337,0x1013,COIMBRES03DEL01,28,4.900000,11.025083,77.015393,11.135083,77.125393,19:45,19:60,3,1,0,2,3,1.0,1,1,26.000000
1338,0x16c0,MUMRES09DEL01,0,,18.994049,72.825203,19.104049,72.935203,,23:35,3,2,2,1,4,0.0,1,3,12.000000
1339,0x640d,MYSRES09DEL02,20,4.800000,12.323194,76.630583,12.373194,76.680583,23:10,23:25,3,2,2,3,4,0.0,1,3,10.000000
1340,0x152e,VADRES02DEL02,25,5.00,0.0,0.0,0.13,0.13,19:50,19:60,3,1,1,3,4,1.0,1,3,27.00
1341,0x3208,JAPRES20DEL03,20,4.700000,26.956431,75.776649,27.046431,75.866649,22:55,23:05,0,2,1,2,4,1.0,1,3,29.000000
1342,0x5971,RANCHIRES05DEL02,27,4.800000,23.355164,85.324097,23.375164,85.344097,11:20,11:30,3,0,2,1,4,1.0,1,3,17.000000
1343,0x857f,JAPRES08DEL02,39,5.000000,26.910262,75.783013,27.040262,75.913013,21:55,22:05,0,1,0,1,3,3.0,1,2,53.000000
1344,0xdfb6,KNPRES16DEL01,32,4.700000,26.482581,80.315628,26.552581,80.385628,18:50,19:05,2,3,2,2,4,1.0,1,1,22.000000
1345,0xc222,GOARES16DEL02,31,4.500000,15.498603,73.826911,15.548603,73.876911,23:45,23:55,2,2,0,0,3,0.0,1,1,25.000000
1346,0x6625,MYSRES08DEL01,24,4.400000,12.297954,76.665169,12.367954,76.735169,17:45,17:60,2,3,0,3,3,0.0,1,1,35.000000
1347,0xc60f,AURGRES15DEL02,33,4.300000,19.878028,75.317475,20.008028,75.447475,19:10,19:15,0,1,2,1,2,0.0,1,1,41.000000
1348,0x333d,RANCHIRES04DEL03,24,4.700000,23.359033,85.325347,23.449033,85.415347,22:20,22:25,1,2,0,2,3,1.0,1,4,21.000000
1349,0x1404,BANGRES11DEL02,37,4.700000,12.934365,77.616155,12.984365,77.666155,18:45,18:50,3,3,1,3,3,1.0,1,3,25.000000
1350,0xc4e,PUNERES17DEL03,21,4.600000,18.530963,73.828972,18.590963,73.888972,19:25,19:35,4,1,2,3,3,0.0,1,3,17.000000
1351,0x419c,RANCHIRES06DEL01,28,4.700000,23.357804,85.325146,23.397804,85.365146,12:40,12:55,2,0,0,3,3,0.0,1,3,38.000000
1352,0x25fe,RANCHIRES18DEL01,39,4.100000,23.351489,85.324253,23.461489,85.434253,21:40,21:55,3,1,0,0,3,1.0,1,1,47.000000
1353,0x42a8,RANCHIRES07DEL01,31,4.600000,23.359407,85.325055,23.399407,85.365055,15:25,15:35,0,3,2,3,4,,1,1,17.000000
1354,0x9d17,PUNERES16DEL01,38,4.600000,18.536718,73.830327,18.646718,73.940327,23:25,23:30,4,2,1,3,3,0.0,1,1,26.000000
1355,0xc511,DEHRES06DEL02,26,4.700000,30.361281,78.068022,30.441281,78.148022,17:10,17:15,1,3,2,3,4,0.0,1,1,35.000000
1356,0x42c1,PUNERES15DEL01,28,5.000000,18.636215,73.751081,18.646215,73.761081,9:15,9:30,0,2,0,1,3,1.0,1,1,19.000000
1357,0xc423,KNPRES18DEL02,39,4.800000,26.474133,80.3481,26.494133,80.3681,10:55,11:10,1,2,1,2,3,1.0,1,3,18.000000
1358,0x7776,MYSRES11DEL01,20,4.900000,12.323225,76.630028,12.363225,76.670028,13:60,14:10,6,0,0,1,3,1.0,1,1,31.000000
1359,0x3f06,MUMRES04DEL02,31,4.800000,19.254567,72.848923,19.274567,72.868923,8:60,9:05,6,2,2,3,4,1.0,1,1,20.000000
1360,0x8df,JAPRES20DEL02,0,,26.956431,75.776649,27.006431,75.826649,,19:40,0,1,1,2,4,1.0,1,1,28.000000
1361,0xc195,KNPRES15DEL03,36,4.900000,26.482419,80.320939,26.512419,80.350939,17:10,17:15,2,3,0,3,3,1.0,1,1,39.000000
1362,0x2083,BANGRES07DEL03,29,4.600000,12.978453,77.643685,13.008453,77.673685,18:15,18:25,0,3,2,0,4,0.0,1,3,14.000000
1363,0xdeb7,AGRRES03DEL03,30,4.500000,27.160832,78.011608,27.220832,78.071608,17:25,17:40,4,3,1,1,3,1.0,1,1,23.000000
1364,0x2bfd,PUNERES010DEL02,30,4.200000,18.539299,73.897902,18.559299,73.917902,10:15,10:20,2,2,0,1,3,0.0,1,3,26.000000
1365,0x811c,MUMRES17DEL01,21,4.700000,19.121999,72.908493,19.231999,73.018493,22:55,22:60,2,2,0,1,3,1.0,1,1,15.000000
1366,0x7939,SURRES16DEL01,38,4.500000,21.160437,72.774209,21.270437,72.884209,21:35,21:40,2,1,1,0,3,1.0,1,1,43.000000
1367,0xbc89,SURRES17DEL01,32,4.800000,21.149569,72.772697,21.189569,72.812697,15:25,15:30,3,3,0,2,3,1.0,1,1,28.000000
1368,0x7e2f,RANCHIRES17DEL01,31,5.000000,23.374878,85.335739,23.384878,85.345739,10:45,10:55,4,2,1,1,4,1.0,1,3,13.000000
1369,0x5be6,MYSRES13DEL02,22,4.500000,12.310972,76.659264,12.390972,76.739264,20:40,20:55,1,1,0,3,3,1.0,1,1,47.000000
1370,0x9b8e,HYDRES12DEL03,25,4.800000,17.429585,78.392621,17.519585,78.482621,20:20,20:35,6,1,1,1,3,0.0,1,3,18.000000
1371,0xd147,BHPRES19DEL02,31,4.60,0.0,0.0,0.02,0.02,11:30,11:40,4,0,2,1,2,0.0,1,1,17.00
1372,0x6733,BANGRES12DEL01,36,4.200000,12.939496,77.625999,12.949496,77.635999,9:15,9:30,6,2,0,1,3,0.0,1,1,30.000000
1373,0xc418,GOARES14DEL03,20,4.700000,15.157944,73.950889,15.217944,74.010889,22:45,22:55,0,2,1,3,3,0.0,1,3,11.000000
1374,0x3bc8,VADRES010DEL03,30,4.800000,22.310329,73.169083,22.370329,73.229083,20:10,20:15,1,1,2,3,4,1.0,1,1,35.000000
1375,0x8a6f,JAPRES14DEL02,36,4.800000,26.88842,75.800689,26.93842,75.850689,22:30,22:35,6,2,1,0,3,1.0,1,1,26.000000
1376,0x20c6,RANCHIRES18DEL01,27,4.700000,23.351489,85.324253,23.391489,85.364253,16:10,16:15,4,3,0,3,3,0.0,1,1,21.000000
1377,0xc91a,AURGRES18DEL03,33,3.900000,19.888716,75.321461,19.978716,75.411461,21:50,21:60,2,1,1,2,4,1.0,1,1,43.000000
1378,0x4679,MUMRES07DEL02,31,4.900000,19.091458,72.827808,19.221458,72.957808,23:40,23:55,4,2,0,1,3,0.0,1,1,21.000000
1379,0x843b,COIMBRES06DEL02,37,3.800000,11.021278,76.995017,11.151278,77.125017,20:20,20:35,3,1,1,1,3,1.0,1,1,32.000000
1380,0x2591,INDORES06DEL02,31,4.900000,22.728163,75.884212,22.778163,75.934212,21:15,21:30,6,1,1,3,4,0.0,1,1,31.000000
1381,0x4063,PUNERES13DEL03,30,4.400000,18.56245,73.916619,18.62245,73.976619,19:25,19:40,0,1,0,2,3,1.0,1,1,32.000000
1382,0x6435,COIMBRES07DEL03,27,4.000000,10.96185,76.971082,10.99185,77.001082,19:50,20:05,1,1,1,1,4,2.0,1,1,34.000000
1383,0xaf8a,SURRES13DEL02,39,4.100000,21.170096,72.789122,21.300096,72.919122,21:60,22:05,6,1,0,1,3,1.0,1,3,37.000000
1384,0x88c6,MUMRES05DEL02,36,4.900000,18.927584,72.832585,18.947584,72.852585,8:45,8:55,6,2,1,3,3,,1,3,22.000000
1385,0x19a2,RANCHIRES06DEL03,23,5.000000,23.357804,85.325146,23.417804,85.385146,17:10,17:25,3,3,0,0,3,1.0,1,1,26.000000
1386,0x72ef,CHENRES15DEL03,35,5.000000,13.026286,80.275235,13.056286,80.305235,22:45,22:60,3,2,1,3,4,1.0,1,1,21.000000
1387,0xf39,MYSRES01DEL01,24,4.800000,12.311072,76.654878,12.321072,76.664878,10:25,10:30,6,2,2,2,4,0.0,1,1,14.000000
1388,0x94b6,BANGRES08DEL02,31,4.500000,12.906229,77.596791,12.986229,77.676791,22:30,22:40,0,2,1,0,4,1.0,1,1,36.000000
1389,0x2f16,RANCHIRES05DEL03,26,4.800000,23.355164,85.324097,23.445164,85.414097,22:45,22:50,4,2,0,3,3,1.0,1,1,29.000000
1390,0x4ba0,MUMRES03DEL01,39,4.800000,19.22384,72.841347,19.26384,72.881347,13:40,13:45,4,0,0,0,3,1.0,1,1,23.000000
1391,0xcb52,AURGRES15DEL03,21,4.400000,19.878028,75.317475,19.908028,75.347475,22:55,23:05,2,2,0,3,3,1.0,1,1,27.000000
1392,0x7b35,VADRES08DEL01,31,4.60,0.0,0.0,0.07,0.07,20:45,20:50,4,1,1,0,4,0.0,1,1,18.00
1393,0x76e,PUNERES05DEL02,0,,18.543626,73.905101,18.563626,73.925101,8:55,8:60,3,2,2,2,3,1.0,1,3,15.000000
1394,0x6156,JAPRES010DEL03,35,4.900000,26.921411,75.793604,27.011411,75.883604,21:30,21:45,1,1,2,1,4,1.0,1,1,43.000000
1395,0x4ae7,SURRES02DEL03,28,4.900000,21.186608,72.794136,21.216608,72.824136,18:55,19:10,0,3,1,2,3,0.0,1,3,12.000000
1396,0x66f,RANCHIRES16DEL02,0,,23.371292,85.327872,23.501292,85.457872,,19:55,6,1,0,3,3,2.0,1,1,53.000000
1397,0x8a2b,CHENRES18DEL03,22,4.900000,12.981615,80.231598,13.041615,80.291598,20:15,20:25,0,1,0,1,3,0.0,1,1,26.000000
1398,0x9198,RANCHIRES14DEL03,32,4.70,0.0,0.0,0.09,0.09,19:25,19:40,1,1,0,2,3,1.0,1,1,47.00
1399,0xca74,AGRRES09DEL01,30,4.50,0.0,0.0,0.01,0.01,8:50,9:05,3,2,1,1,3,1.0,1,1,26.00
1400,0x4bea,MYSRES11DEL01,31,3.500000,12.323225,76.630028,12.393225,76.700028,21:30,21:40,6,1,2,0,2,1.0,1,1,32.000000
1401,0xd744,ALHRES16DEL03,23,4.900000,25.450377,81.834236,25.590377,81.974236,22:35,22:45,1,2,0,0,3,0.0,1,3,22.000000
1402,0xd81e,LUDHRES06DEL02,22,4.700000,30.895204,75.822103,30.945204,75.872103,18:35,18:45,2,3,1,2,4,1.0,1,1,22.000000
1403,0xca4b,BHPRES08DEL02,32,4.900000,23.232537,77.429845,23.282537,77.479845,17:10,17:15,6,3,2,2,3,0.0,1,1,27.000000
1404,0x9d58,BANGRES13DEL03,34,4.400000,12.935662,77.61413,12.965662,77.64413,18:10,18:25,0,3,0,1,3,1.0,1,1,34.000000
1405,0xa892,INDORES07DEL03,36,4.900000,22.722634,75.886959,22.782634,75.946959,22:10,22:15,4,2,2,2,2,1.0,1,1,18.000000
1406,0x34f4,COIMBRES15DEL02,28,4.600000,11.006686,76.951736,11.056686,77.001736,19:15,19:30,0,1,2,3,4,0.0,1,1,21.000000
1407,0x3f86,MYSRES13DEL01,21,4.900000,12.310972,76.659264,12.420972,76.769264,20:50,20:55,3,1,2,1,4,1.0,1,1,21.000000
1408,0x4cbf,HYDRES03DEL01,27,4.800000,17.422819,78.449578,17.532819,78.559578,23:40,23:45,3,2,2,0,3,,1,3,15.000000
1409,0xc00c,AGRRES09DEL03,0,,-0.0,-0.0,0.06,0.06,,18:45,3,3,1,2,4,1.0,1,1,29.00
1410,0x9a6e,HYDRES19DEL02,37,4.600000,17.458998,78.500366,17.478998,78.520366,9:50,9:60,6,2,2,2,2,1.0,1,1,22.000000
1411,0xdd8,VADRES010DEL02,0,,22.310329,73.169083,22.390329,73.249083,,17:25,2,3,2,2,4,1.0,1,3,27.000000
1412,0x1ac7,SURRES14DEL02,20,4.600000,21.157729,72.768726,21.237729,72.848726,20:40,20:45,3,1,1,2,4,1.0,1,3,16.000000
1413,0x373b,VADRES02DEL01,28,4.10,0.0,0.0,0.04,0.04,14:50,14:60,4,0,0,0,3,3.0,2,2,53.00
1414,0x98ea,INDORES05DEL03,36,5.000000,22.727021,75.884167,22.817021,75.974167,19:25,19:40,2,1,2,2,3,1.0,1,1,27.000000
1415,0x3b81,VADRES01DEL01,36,4.900000,22.307898,73.167788,22.377898,73.237788,21:25,21:35,0,1,0,1,3,1.0,1,1,44.000000
1416,0x5a3f,MYSRES12DEL02,34,4.700000,12.284747,76.625861,12.364747,76.705861,23:35,23:45,4,2,0,3,3,1.0,1,1,30.000000
1417,0x78ef,INDORES14DEL01,31,4.000000,22.761593,75.886362,22.801593,75.926362,16:35,16:50,3,3,1,1,3,1.0,1,1,31.000000
1418,0xa312,BANGRES05DEL01,38,4.800000,12.970324,77.645748,13.080324,77.755748,21:35,21:50,3,1,0,3,3,2.0,1,1,39.000000
1419,0x73d2,BANGRES01DEL03,22,4.900000,12.933284,77.615428,12.993284,77.675428,20:60,21:05,2,1,1,2,3,1.0,1,3,23.000000
1420,0xab7a,JAPRES02DEL02,35,4.100000,26.914142,75.805704,27.044142,75.935704,20:30,20:40,3,1,0,0,3,1.0,1,1,40.000000
1421,0x1846,PUNERES06DEL02,29,4.700000,18.546258,73.904337,18.626258,73.984337,19:15,19:20,1,1,0,0,3,1.0,1,1,47.000000
1422,0x3f77,SURRES17DEL01,26,4.800000,21.149569,72.772697,21.219569,72.842697,21:55,22:05,3,1,0,3,3,1.0,1,1,37.000000
1423,0x421a,RANCHIRES01DEL03,34,4.100000,23.416792,85.316842,23.476792,85.376842,20:60,21:15,6,1,2,2,4,1.0,1,1,32.000000
1424,0xb143,RANCHIRES13DEL03,24,4.600000,23.374989,85.335486,23.434989,85.395486,22:35,22:45,4,2,0,0,3,0.0,1,1,18.000000
1425,0x493,HYDRES17DEL01,50,6.000000,-17.451976,-78.385883,17.561976,78.495883,,23:20,7,5,3,3,1,0.0,1,1,27.000000
1426,0x4858,BANGRES02DEL01,39,4.600000,12.970221,77.645396,13.040221,77.715396,18:35,18:50,4,3,1,1,3,1.0,1,1,22.000000
1427,0xba58,CHENRES01DEL03,23,4.300000,13.005801,80.250744,13.065801,80.310744,22:15,22:20,3,2,0,0,3,0.0,1,1,26.000000
1428,0x8118,JAPRES17DEL01,33,4.000000,26.892312,75.806896,26.962312,75.876896,17:10,17:15,1,3,2,3,4,0.0,1,1,43.000000
1429,0xd49d,KNPRES12DEL03,26,5.000000,26.492106,80.327797,26.522106,80.357797,17:40,17:50,2,3,0,1,3,1.0,1,1,27.000000
1430,0x8a54,INDORES12DEL02,27,4.90000,22.74806,75.8934,22.82806,75.9734,23:55,24:10,4,2,1,1,4,0.0,1,1,26.00000
1431,0xd618,KOCRES05DEL02,27,4.900000,9.970717,76.285447,9.990717,76.305447,8:40,8:45,1,2,2,0,4,0.0,1,1,14.000000
1432,0xb3d3,MUMRES20DEL03,28,3.800000,19.103249,72.846749,19.163249,72.906749,19:50,19:60,4,1,0,3,3,1.0,2,1,46.000000
1433,0x5c00,MYSRES09DEL02,38,4.600000,12.323194,76.630583,12.343194,76.650583,10:40,10:45,3,2,1,3,4,1.0,1,1,26.000000
1434,0xac10,MUMRES010DEL03,24,4.900000,19.003517,72.82765,19.093517,72.91765,19:35,19:45,6,1,2,0,4,1.0,1,3,28.000000
1435,0x20b8,RANCHIRES16DEL01,32,4.900000,23.371292,85.327872,23.381292,85.337872,9:40,9:50,0,2,1,1,3,0.0,1,3,15.000000
1436,0xcefc,ALHRES09DEL03,28,4.90,0.0,0.0,0.06,0.06,22:30,22:40,6,2,2,0,3,1.0,1,3,18.00
1437,0xa204,RANCHIRES18DEL01,33,4.300000,23.351489,85.324253,23.391489,85.364253,12:15,12:25,3,0,0,2,3,1.0,1,1,33.000000
1438,0xe38,JAPRES09DEL02,35,4.700000,26.911378,75.789034,26.991378,75.869034,20:60,21:10,1,1,0,0,3,1.0,1,1,50.000000
1439,0xa28e,COIMBRES20DEL03,21,4.700000,10.994136,76.963303,11.054136,77.023303,19:15,19:20,2,1,1,2,4,1.0,1,3,25.000000
1440,0x4229,INDORES06DEL01,38,4.300000,22.728163,75.884212,22.838163,75.994212,21:30,21:45,6,1,0,3,3,2.0,1,1,53.000000
1441,0x793f,HYDRES16DEL02,37,4.900000,17.440827,78.393391,17.490827,78.443391,19:35,19:40,4,1,0,2,3,1.0,1,1,27.000000
1442,0x4737,JAPRES11DEL03,31,4.800000,26.90294,75.793007,26.93294,75.823007,23:55,24:10,1,2,2,2,4,1.0,1,1,16.000000
1443,0x1620,INDORES04DEL01,27,5.000000,22.753659,75.903365,22.793659,75.943365,14:55,15:10,0,0,0,2,3,1.0,1,1,29.000000
1444,0xc8ef,GOARES15DEL03,39,4.80000,15.51315,73.78346,15.54315,73.81346,22:45,22:60,4,2,1,3,4,1.0,1,1,19.00000
1445,0x3a65,SURRES03DEL02,36,4.100000,21.186884,72.793616,21.266884,72.873616,23:45,23:55,1,2,0,1,3,1.0,1,1,39.000000
1446,0xe60,HYDRES07DEL01,0,,17.424114,78.347554,17.494114,78.417554,,23:25,2,2,0,2,3,1.0,1,1,28.000000
1447,0x91fc,INDORES06DEL02,39,4.900000,22.728163,75.884212,22.808163,75.964212,19:45,19:55,4,1,1,3,3,1.0,1,1,22.000000
1448,0x913,PUNERES07DEL02,25,4.800000,18.546947,73.900626,18.596947,73.950626,18:10,18:25,2,3,0,1,3,1.0,1,1,25.000000
1449,0xab7,MUMRES02DEL02,0,,19.221315,72.862381,19.351315,72.992381,,20:60,2,1,0,3,3,1.0,1,1,27.000000
1450,0x4e92,COIMBRES11DEL02,22,4.900000,11.001753,76.986241,11.051753,77.036241,17:10,17:20,6,3,0,3,3,,1,1,20.000000
1451,0x25aa,RANCHIRES17DEL02,32,4.900000,23.374878,85.335739,23.424878,85.385739,17:45,17:60,1,3,0,3,3,1.0,1,1,28.000000
1452,0x37bb,SURRES03DEL01,30,4.700000,21.186884,72.793616,21.256884,72.863616,17:55,18:05,6,3,0,0,3,0.0,1,1,44.000000
1453,0x6ae,RANCHIRES20DEL02,0,,23.39925,85.390464,23.41925,85.410464,,9:60,6,2,2,0,4,0.0,1,1,14.000000
1454,0x2a28,JAPRES02DEL03,33,4.700000,26.914142,75.805704,27.004142,75.895704,21:55,21:60,1,1,1,0,3,0.0,1,3,35.000000
1455,0x525,MUMRES20DEL02,0,,19.103249,72.846749,19.153249,72.896749,,17:25,7,5,3,3,2,1.0,1,1,24.000000
1456,0x9d7b,JAPRES17DEL02,36,4.900000,26.892312,75.806896,26.942312,75.856896,21:15,21:30,6,1,2,1,4,1.0,1,1,32.000000
1457,0x578c,MUMRES19DEL03,24,4.800000,19.131141,72.813074,19.16114,72.843074,18:55,18:60,3,3,0,2,3,1.0,1,1,24.000000
1458,0x3162,SURRES12DEL03,24,4.700000,21.183434,72.814492,21.213434,72.844492,18:10,18:15,0,3,2,0,4,0.0,1,4,12.000000
1459,0xd7ce,KOCRES01DEL03,37,4.200000,9.979363,76.285001,10.039363,76.345001,22:60,23:15,6,2,0,0,3,0.0,1,1,34.000000
1460,0x15bc,MUMRES07DEL03,25,5.000000,19.091458,72.827808,19.151458,72.887808,19:55,19:60,6,1,1,2,4,1.0,1,3,29.000000
1461,0x8564,VADRES13DEL02,21,4.500000,22.310237,73.158921,22.330237,73.178921,11:60,12:15,1,0,1,3,4,0.0,1,1,29.000000
1462,0xbab8,COIMBRES12DEL02,21,4.600000,11.000762,76.981876,11.050762,77.031876,22:20,22:25,1,2,0,0,3,0.0,1,1,24.000000
1463,0x3061,HYDRES17DEL03,26,4.800000,17.451976,78.385883,17.541976,78.475883,19:30,19:35,0,1,0,3,3,1.0,1,1,37.000000
1464,0xb53c,JAPRES04DEL03,38,4.900000,26.902328,75.794257,26.962328,75.854257,23:60,24:10,3,2,1,0,4,0.0,1,1,29.000000
1465,0xbdce,BANGRES04DEL03,33,3.800000,12.98041,77.640489,13.07041,77.730489,18:45,18:50,3,3,1,2,3,2.0,1,3,37.000000
1466,0x4f2,JAPRES08DEL01,50,6.000000,-26.910262,-75.783013,27.020262,75.893013,,18:50,7,5,3,1,4,1.0,1,1,20.000000
1467,0xac8e,PUNERES16DEL01,35,4.300000,18.536718,73.830327,18.576718,73.870328,16:40,16:55,2,3,1,1,3,1.0,1,1,33.000000
1468,0x1465,COIMBRES19DEL03,21,4.600000,11.022298,76.998349,11.052298,77.028349,20:35,20:40,1,1,0,2,3,1.0,1,1,25.000000
1469,0xb60,MUMRES010DEL03,27,4.600000,19.003517,72.82765,19.033517,72.85765,19:55,19:60,1,1,0,0,3,0.0,1,4,20.000000
1470,0x2b2a,SURRES09DEL03,33,4.700000,21.175975,72.795503,21.205975,72.825503,22:50,22:60,3,2,1,2,4,1.0,1,1,25.000000
1471,0x3b85,PUNERES05DEL03,25,4.600000,18.543626,73.905101,18.603626,73.965101,21:35,21:45,0,1,0,1,3,1.0,1,1,27.000000
1472,0xc84a,AURGRES19DEL02,28,4.700000,19.866969,75.318894,19.886969,75.338894,10:25,10:30,6,2,1,2,4,0.0,1,3,18.000000
1473,0x6fae,INDORES17DEL03,25,4.800000,22.761226,75.887522,22.791226,75.917522,21:55,22:10,6,1,2,1,4,1.0,1,1,26.000000
1474,0x8786,VADRES16DEL02,39,4.70,0.0,0.0,0.13,0.13,23:15,23:30,3,2,0,1,3,1.0,1,1,28.00
1475,0x2420,RANCHIRES03DEL01,27,4.60,0.0,0.0,0.11,0.11,17:25,17:40,4,3,0,2,3,1.0,1,3,21.00
1476,0x4efd,MUMRES08DEL03,23,4.700000,19.065838,72.832658,19.125838,72.892658,21:40,21:45,4,1,2,0,2,1.0,1,1,14.000000
1477,0x33ad,BANGRES15DEL02,20,4.600000,12.975377,77.696664,13.105377,77.826664,23:40,23:50,0,2,2,3,4,1.0,1,1,20.000000
1478,0x8b87,HYDRES08DEL02,37,4.500000,17.438263,78.397865,17.518263,78.477865,20:40,20:50,3,1,1,3,3,1.0,1,1,36.000000
1479,0xa9f9,SURRES07DEL01,36,4.800000,21.170798,72.790489,21.180798,72.800489,8:40,8:55,1,2,2,2,2,1.0,1,4,17.000000
1480,0x26a7,CHENRES03DEL02,39,5.000000,13.091809,80.219104,13.141809,80.269104,17:60,18:15,0,3,2,2,4,0.0,1,1,15.000000
1481,0xd96d,ALHRES04DEL02,37,4.10,0.0,0.0,0.08,0.08,19:40,19:55,3,1,2,1,2,1.0,1,1,33.00
1482,0x3a3a,BANGRES17DEL03,22,4.700000,12.972532,77.608179,13.002532,77.638179,22:10,22:15,2,2,1,1,4,0.0,1,3,10.000000
1483,0x3642,MUMRES16DEL02,20,4.800000,19.120083,72.907385,19.200083,72.987385,18:15,18:30,3,3,2,3,4,1.0,1,1,28.000000
1484,0x7a8,JAPRES16DEL01,29,4.800000,26.849596,75.800512,26.889596,75.840512,16:55,16:60,3,3,2,1,4,0.0,1,3,20.000000
1485,0x4323,MYSRES02DEL02,38,5.000000,12.304569,76.643622,12.354569,76.693622,22:35,22:40,2,2,2,1,3,0.0,1,1,22.000000
1486,0x792d,COIMBRES05DEL02,33,4.800000,11.022169,76.999594,11.072169,77.049594,19:50,20:05,4,1,1,3,3,1.0,1,3,15.000000
1487,0xa79,MYSRES010DEL01,37,4.500000,12.321214,76.621094,12.431214,76.731094,19:15,19:20,0,1,0,1,3,1.0,1,1,48.000000
1488,0x9c05,SURRES07DEL02,38,4.800000,21.170798,72.790489,21.190798,72.810489,8:60,9:10,6,2,2,1,2,1.0,1,3,20.000000
1489,0xb1a6,RANCHIRES19DEL02,30,4.600000,23.333017,85.3172,23.383017,85.3672,18:35,18:45,0,3,1,1,4,1.0,1,1,18.000000
1490,0xccf,PUNERES18DEL02,29,5.000000,18.593481,73.785901,18.673481,73.865901,20:35,20:50,4,1,2,0,3,0.0,1,1,23.000000
1491,0x3ab8,PUNERES05DEL01,22,4.600000,18.543626,73.905101,18.553626,73.915101,11:40,11:55,1,0,2,1,4,1.0,1,3,30.000000
1492,0xa3e8,HYDRES13DEL03,23,4.600000,17.431477,78.40035,17.521477,78.49035,19:55,19:60,4,1,0,3,3,2.0,1,1,33.000000
1493,0x8283,VADRES04DEL03,24,4.50,0.0,0.0,0.03,0.03,22:25,22:35,1,2,2,0,2,1.0,1,3,10.00
1494,0x2674,SURRES15DEL01,21,4.700000,21.160522,72.771477,21.200522,72.811477,15:25,15:30,2,3,1,1,4,1.0,1,1,20.000000
1495,0xb7a5,MUMRES20DEL03,35,4.500000,19.103249,72.846749,19.193249,72.936749,19:60,20:15,3,1,2,1,4,1.0,1,1,27.000000
1496,0x4a13,RANCHIRES12DEL01,39,4.60,0.0,0.0,0.01,0.01,10:30,10:45,3,2,1,0,3,1.0,1,1,23.00
1497,0x91f4,RANCHIRES06DEL02,34,4.800000,23.357804,85.325146,23.487804,85.455146,19:20,19:35,4,1,2,1,4,1.0,1,1,30.000000
1498,0xda83,GOARES16DEL03,26,4.500000,15.498603,73.826911,15.558603,73.886911,17:40,17:50,1,3,0,0,3,1.0,1,3,29.000000
1499,0x66c0,RANCHIRES05DEL02,28,4.500000,23.355164,85.324097,23.435164,85.404097,18:45,18:60,0,3,0,1,3,1.0,1,1,30.000000
1500,0x5f1,CHENRES12DEL03,0,,-12.972793,80.249982,13.002793,80.279982,,21:50,6,1,0,2,3,1.0,1,3,31.000000
1501,0x66d6,CHENRES17DEL01,28,3.300000,13.045479,80.23311,13.115479,80.30311,22:20,22:25,4,2,2,0,4,0.0,1,1,42.000000
1502,0xc0d2,ALHRES15DEL02,36,4.500000,-25.449872,81.836167,25.499872,81.886167,19:60,20:15,1,1,0,0,3,1.0,1,1,30.000000
1503,0xd52c,BHPRES12DEL03,31,4.30,0.0,0.0,0.09,0.09,18:60,19:15,1,3,2,2,3,2.0,2,1,44.00
1504,0x579c,MYSRES07DEL02,21,4.500000,12.325461,76.632278,12.455461,76.762278,19:50,19:55,1,1,0,3,3,1.0,1,1,38.000000
1505,0x4994,MUMRES11DEL01,28,4.700000,18.994237,72.825553,19.064237,72.895553,23:50,23:55,2,2,1,2,3,1.0,1,3,19.000000
1506,0x1ebf,COIMBRES08DEL01,0,,11.001852,76.976268,11.041852,77.016268,,16:05,2,3,1,3,4,0.0,1,3,21.000000
1507,0xc342,KNPRES15DEL01,29,5.000000,26.482419,80.320939,26.522419,80.360939,12:60,13:10,1,0,2,1,4,1.0,1,1,28.000000
1508,0x208a,CHENRES18DEL03,22,5.000000,12.981615,80.231598,13.041615,80.291598,20:40,20:50,6,1,0,0,3,1.0,1,1,35.000000
1509,0x1479,PUNERES11DEL02,33,4.500000,18.533811,73.899315,18.663811,74.029315,19:35,19:40,0,1,0,3,3,1.0,1,1,53.000000
1510,0x3a87,SURRES010DEL02,24,4.900000,21.17106,72.789292,21.22106,72.839292,22:55,23:05,4,2,2,0,4,0.0,1,1,17.000000
1511,0xbbb3,MYSRES010DEL02,39,4.100000,12.321214,76.621094,12.371214,76.671094,18:15,18:25,3,3,0,1,3,1.0,1,1,34.000000
1512,0x774c,JAPRES05DEL02,29,5.000000,26.905287,75.794592,26.985287,75.874592,22:45,22:60,1,2,2,2,4,0.0,1,1,20.000000
1513,0x4d89,SURRES18DEL01,33,4.100000,21.149834,72.778666,21.219834,72.848666,20:50,21:05,2,1,1,2,3,1.0,1,3,38.000000
1514,0x2059,PUNERES14DEL02,28,4.600000,18.516216,73.842527,18.566216,73.892527,17:10,17:15,1,3,1,1,4,1.0,1,1,17.000000
1515,0x1c66,JAPRES09DEL02,29,4.200000,26.911378,75.789034,26.961378,75.839034,21:40,21:45,1,1,1,0,3,1.0,1,1,32.000000
1516,0x8ff9,HYDRES15DEL03,22,4.900000,17.45971,78.368855,17.48971,78.398855,19:55,20:05,3,1,2,2,4,1.0,1,1,21.000000
